,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
979,419.00061698519465,0.30288872651189136,0.40509230094870785,0.30541806266752236,29651.343563859195,16,6,100,1,1,1,1000,1000
980,402.0064414414211,0.4677942181548296,0.7929911935145557,0.42114554958142975,31554.610923608332,16,6,100,1,1,1,1000,1000
981,402.2612836709415,0.4648774366704427,0.8210102294472693,0.4299624325669097,31089.5160455124,16,6,100,1,1,1,1000,1000
982,413.07786741139023,0.3584199597672677,0.6920052284796502,0.38813138340333436,28338.02237120305,16,6,100,1,1,1,1000,1000
983,246.95322427738242,0.3048165150270732,0.663336969672491,0.37871702409482955,26429.036631805186,16,6,100,1,1,1,1000,1000
984,429.8822994730768,0.19207838263832033,0.5622531121384374,0.3476091509527394,22786.42879557023,16,6,100,1,1,1,1000,1000
985,434.76647738040134,0.14417679855551102,0.4894303283828012,0.32641243566474454,21576.038436591054,16,6,100,1,1,1,1000,1000
986,438.1889996114011,0.1106092183478663,0.438176381355927,0.3119021724563714,20712.563109634255,16,6,100,1,1,1,1000,1000
987,439.029538163416,0.10233036027039044,0.4282960693462736,0.3091297401986614,20460.00134181577,16,6,100,1,1,1,1000,1000
988,439.18639317512697,0.10079193133572761,0.425939832942548,0.3084738583577404,20419.97268427473,16,6,100,1,1,1,1000,1000
989,-274.2460305981422,0.12471819595155464,0.46253960360907015,0.31874233890402476,21039.463812886115,16,6,100,1,1,1,1000,1000
990,428.7791221023352,0.20286172389342627,0.581422196817066,0.3532833115051468,23018.023171343408,16,6,100,1,1,1,1000,1000
991,419.23160847770987,0.29653167725278295,0.7195174897541089,0.3957063072577491,25343.497561823082,16,6,100,1,1,1,1000,1000
992,413.5841335039974,0.3521257601386548,0.7861179999472102,0.41717248218991715,26869.351851894648,16,6,100,1,1,1,1000,1000
993,417.81075280247506,0.3125656854640714,0.5784078785641743,0.354227857209394,28154.79373123467,16,6,100,1,1,1,1000,1000
994,248.5147283705277,0.2873099662032246,0.4532454710557499,0.31866726773885456,28840.287243151586,16,6,100,1,1,1,1000,1000
995,129.38818080724843,0.29706889457739527,0.40300790100469525,0.3050067421699113,29704.614267993868,16,6,100,1,1,1,1000,1000
996,330.2712783609157,0.2908199465962479,0.35327117448242973,0.2917606488796812,30065.615238014514,16,6,100,1,1,1,1000,1000
997,328.83991185763966,0.30475518177339034,0.38568014938816475,0.30052059871419856,30238.277219525877,16,6,100,1,1,1,1000,1000
998,420.2924981456217,0.2896681902470457,0.3986539775886747,0.3036625343360064,29448.4227936657,16,6,100,1,1,1,1000,1000
999,421.6719908947146,0.2759437054908078,0.42356865398135596,0.310069902223238,28559.359599339998,16,6,100,1,1,1,1000,1000
1000,420.99405079383087,0.2820055058419827,0.479867023236759,0.3255315987341521,28104.334767050976,16,6,100,1,1,1,1000,1000
1001,410.95164423685867,0.35073881680362584,0.6879388283530532,0.3869085890887829,28360.942062408936,16,6,100,1,1,1,1000,1000
1002,403.9257228222237,0.4474825159795075,0.8778370091942574,0.448188570631328,29949.25199965545,16,6,100,1,1,1,1000,1000
1003,397.5751994681496,0.509142834756666,0.9898991689546551,0.48641435787121184,30956.97082950236,16,6,100,1,1,1,1000,1000
1004,396.5040485887503,0.5199816908894203,1.0057782233227246,0.49200409898492004,31191.4243950999,16,6,100,1,1,1,1000,1000
1005,400.1429467920309,0.4842433323497085,0.9576183085462603,0.47510166445201196,30361.306282760637,16,6,100,1,1,1,1000,1000
1006,410.6731052363002,0.3809783519109129,0.8053113768849929,0.42374819572345124,28045.36252502884,16,6,100,1,1,1,1000,1000
1007,390.1510666912187,0.2808645977884888,0.6563686382541808,0.3763912747390124,25697.96767922907,16,6,100,1,1,1,1000,1000
1008,413.9465949890337,0.34892775672586784,0.7536032691214335,0.4070260692580265,27358.203903907583,16,6,100,1,1,1,1000,1000
1009,422.0068905751976,0.269871949748406,0.6358039746461125,0.3701104753156811,25487.340695501196,16,6,100,1,1,1,1000,1000
1010,427.0097114732014,0.2208009109362673,0.5622395896953714,0.3479578434765352,24293.1524121934,16,6,100,1,1,1,1000,1000
1011,428.61802786903763,0.20502101101059533,0.5388218872651669,0.3410491426376679,23899.537279706474,16,6,100,1,1,1,1000,1000
1012,428.78272966216065,0.20340544472529842,0.5363899167951831,0.340335948514316,23859.508622165427,16,6,100,1,1,1,1000,1000
1013,91.33292594046515,0.22286792469577799,0.5656610374821028,0.34897030091745135,24339.852512657948,16,6,100,1,1,1,1000,1000
1014,416.49941748602254,0.3238866156006244,0.7166641264437682,0.39525682747123797,26769.130220599018,16,6,100,1,1,1,1000,1000
1015,398.5549388297529,0.5024184197286263,0.95936147691848,0.47611556348350753,31136.0262630653,16,6,100,1,1,1,1000,1000
1016,383.9194697770493,0.6423736909680116,1.167380322022319,0.5508542370495503,33762.30916969421,16,6,100,1,1,1,1000,1000
1017,398.336789415444,0.5845131744321714,0.9336145717835109,0.46892950949679424,34472.64587851226,16,6,100,1,1,1,1000,1000
1018,488.74237145999075,0.5016579980176007,0.6446577608741214,0.377390627643621,34647.26169462806,16,6,100,1,1,1,1000,1000
1019,198.17026795725806,0.37074190547154895,0.25835893299421087,0.26973717598953295,34229.911635083314,16,6,100,1,1,1,1000,1000
1020,419.61871717457046,0.30090332795507746,0.06787083268127873,0.22333668930592354,33797.78119460002,16,6,100,1,1,1,1000,1000
1021,427.7750206075682,0.22060510423588298,0.0,0.16558476779370096,33996.19865303144,16,6,100,1,1,1,1000,1000
1022,431.8150291706077,0.18030413382130495,0.0,0.15451453191754458,33010.78848163824,16,6,100,1,1,1,1000,1000
1023,430.7210024607408,0.1911196215306602,0.0,0.1670353861931883,32585.33549379569,16,6,100,1,1,1,1000,1000
1024,417.6491208887522,0.3186143354650579,0.22826641941428932,0.2611791453277484,32492.804238592256,16,6,100,1,1,1,1000,1000
1025,320.91998025569353,0.5781378228219628,0.9840888996761058,0.4864115554375548,33441.01112181088,16,6,100,1,1,1,1000,1000
1026,369.9930879026189,0.7797562487433138,1.392703292836452,0.6385839302131777,35624.55795851855,16,6,100,1,1,1,1000,1000
1027,364.22243363148755,0.8359639004809397,1.499450033700324,0.6817262867181699,36223.42931547109,16,6,100,1,1,1,1000,1000
