,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
0,-16.232334072578315,0.15629607497157705,0.3212091829156685,0.28151739250494195,25291.006438287302,16,6,100,1,1,1,1000,1000
1,183.9087921972164,0.14578335712606805,0.31164178433081174,0.27849556844975804,24716.15452144203,16,6,100,1,1,1,1000,1000
2,315.20839907567387,0.0660522397341734,0.19912941244195168,0.24938209046874352,23007.553794544394,16,6,100,1,1,1,1000,1000
3,378.4800987203673,4.5940028604918304e-05,0.010057753648277839,0.2045808066932311,21296.442539963235,16,6,100,1,1,1,1000,1000
4,34.56535199058482,0.0,0.0,0.18682858573964245,20450.341049022885,16,6,100,1,1,1,1000,1000
5,5.468527581692797,0.0,0.0,0.1764330757071023,20213.636818427716,16,6,100,1,1,1,1000,1000
6,197.70922487998826,0.0,0.0,0.17741852974074968,20250.156360248555,16,6,100,1,1,1,1000,1000
7,435.43341366778174,0.0,0.0,0.18346579541404856,20268.83062604815,16,6,100,1,1,1,1000,1000
8,232.13249617326363,0.0,0.0,0.1788408209075122,20099.9608701552,16,6,100,1,1,1,1000,1000
9,334.74471260197123,0.0,0.0,0.11650871150533079,20618.845342965156,16,6,100,1,1,1,1000,1000
10,341.74037170368393,0.0,0.0,0.05255746883194815,21727.930140943292,16,6,100,1,1,1,1000,1000
11,156.69934446196282,0.0,0.0,0.02373676826283954,23484.267325369485,16,6,100,1,1,1,1000,1000
12,346.7597765242345,0.0,0.0,0.02317721493177468,24094.54489943713,16,6,100,1,1,1,1000,1000
13,216.6598775503243,0.0,0.0,0.02458785800088901,24649.116649444422,16,6,100,1,1,1,1000,1000
14,458.23476716123514,0.0,0.0,0.024376668110565474,24629.572600912303,16,6,100,1,1,1,1000,1000
15,489.32827444185733,0.0,0.0,0.022521303992301428,23787.00813873222,16,6,100,1,1,1,1000,1000
16,592.7191744749214,0.0,0.0,0.02798929766161989,23330.901776513772,16,6,100,1,1,1,1000,1000
17,506.11180506905345,0.0,0.0,0.1051936770370879,23435.60911923359,16,6,100,1,1,1,1000,1000
18,527.5328164554079,0.1256458231014983,0.2312833058242836,0.25857149917466477,24292.034108740678,16,6,100,1,1,1,1000,1000
