,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
8016,518.937076389175,0.20353084085125572,0.4065551454138891,0.30328438028554594,26289.195704264468,16,6,100,1,1,1,1000,1000
8017,526.0082667889318,0.1412606988266606,0.34496185149733505,0.28588206467336263,24220.043039495336,16,6,100,1,1,1,1000,1000
8018,618.6746556831708,0.10732808455305509,0.31499018795586947,0.27754567356780807,23009.801378108925,16,6,100,1,1,1,1000,1000
8019,620.0631669222433,0.09361682148088046,0.3013280804117672,0.27382284925680184,22535.50498980394,16,6,100,1,1,1,1000,1000
8020,620.0740820132693,0.09350907527894092,0.30121755850385,0.2737929003327678,22531.80677235127,16,6,100,1,1,1,1000,1000
8021,479.01938866068446,0.11275693697534472,0.32132442986463855,0.2792637878408685,23183.617598384437,16,6,100,1,1,1,1000,1000
8022,609.2961084860844,0.19989312415487892,0.41036017212762826,0.30421892630004593,26070.076320193733,16,6,100,1,1,1,1000,1000
8023,594.1569711773235,0.34936467981998787,0.5582899719111228,0.3482708687665468,30755.717832727223,16,6,100,1,1,1,1000,1000
8024,582.5046445538659,0.46444224687934055,0.6680712190475048,0.3830595391525145,34153.45511736822,16,6,100,1,1,1,1000,1000
8025,580.5015784180624,0.4852225682336573,0.6104948338577912,0.36566992471405385,35458.79353934921,16,6,100,1,1,1,1000,1000
8026,506.2947656606634,0.33434776837724467,0.07844538126219433,0.22587232695395862,35981.004291895304,16,6,100,1,1,1,1000,1000
8027,-241.23676823293636,0.17521797471998246,0.0,0.12866657678351565,35652.78749297079,16,6,100,1,1,1,1000,1000
8028,623.2430535375398,0.06672145760116266,0.0,0.084800702343952,35071.24279853836,16,6,100,1,1,1,1000,1000
8029,627.478871103316,0.024482962708465394,0.0,0.07283262583745162,34640.40046530225,16,6,100,1,1,1,1000,1000
8030,629.3118438126721,0.0061534904566382664,0.0,0.07280714166403887,33452.34810863187,16,6,100,1,1,1,1000,1000
8031,627.1849050455478,0.027291175350169228,0.0,0.08597741943521257,32904.08737127347,16,6,100,1,1,1,1000,1000
8032,612.9838040123356,0.1685516032804797,0.0,0.16103565961640776,32778.347977882666,16,6,100,1,1,1,1000,1000
8033,-165.65559219222337,0.34434352620668407,0.36205551792788954,0.29464016240677915,32976.032830860924,16,6,100,1,1,1,1000,1000
8034,488.0294717999682,0.5078858178974939,0.8111548410057458,0.4275256543596936,34421.459859587085,16,6,100,1,1,1,1000,1000
8035,475.98947777254057,0.6259887926837843,0.940849099691954,0.4707938593890621,36577.774111887185,16,6,100,1,1,1,1000,1000
8036,390.83720340044346,0.6347139988462732,0.9571876795711642,0.47636792512853715,36686.28487834862,16,6,100,1,1,1,1000,1000
8037,417.10015739125276,0.6026482571600257,0.9252461254198178,0.46524008952948653,35957.88004244794,16,6,100,1,1,1,1000,1000
8038,399.6255317866535,0.4939019207339752,0.7949025494698089,0.4212022800543726,33541.86884019835,16,6,100,1,1,1,1000,1000
8039,-548.4144380447401,0.366541986494593,0.6312987584143506,0.36903082165005907,30403.31267336238,16,6,100,1,1,1,1000,1000
8040,509.4004448685237,0.29745766607813473,0.5184178926577897,0.3353706310050117,28920.64226480026,16,6,100,1,1,1,1000,1000
8041,516.7563815240177,0.22667612840732543,0.44708275391568336,0.3142313377550692,26694.315358292642,16,6,100,1,1,1,1000,1000
8042,610.1499714077944,0.19134389232522708,0.41164525915258166,0.3039941005302797,25546.01883923846,16,6,100,1,1,1,1000,1000
8043,611.9570029090901,0.17350674867447036,0.3934964914956353,0.29882573196718715,24960.775927353352,16,6,100,1,1,1,1000,1000
8044,612.067757029388,0.1724183853285738,0.3919962645778863,0.2984081731768008,24930.26563336882,16,6,100,1,1,1,1000,1000
8045,564.5821425580407,0.18931209410124328,0.4091875887510055,0.30329918150578744,25484.99825126939,16,6,100,1,1,1,1000,1000
8046,602.7812214084519,0.26408089332114926,0.4852476934111353,0.3254415660220825,27875.895834420848,16,6,100,1,1,1,1000,1000
8047,587.8542121936841,0.41143560953304714,0.6317644495961992,0.37046240341497905,32341.493408520448,16,6,100,1,1,1,1000,1000
