,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
0,-13.058028664420197,0.12560474881207384,0.23751660404558764,0.260037179167225,25206.434231644944,16,6,100,1,1,1,1000,1000
1,476.3957360326193,0.10516437394778799,0.22984068560990978,0.25759259170388904,24636.33871753848,16,6,100,1,1,1,1000,1000
2,594.2783252459335,0.07704139830405976,0.18303108227982662,0.24538774488416742,23322.411368408186,16,6,100,1,1,1,1000,1000
3,605.9082641923542,0.008309038148509584,0.07932435575509472,0.22033934785524728,21456.20499932772,16,6,100,1,1,1,1000,1000
4,410.1097659052593,0.0,0.0011012413261443045,0.2012370785732661,20767.75546802563,16,6,100,1,1,1,1000,1000
5,50.201389075196914,0.0,0.0,0.19719771748238712,20652.21279910119,16,6,100,1,1,1,1000,1000
6,671.8928942383745,0.0,0.0,0.19641545400832422,20584.88470601062,16,6,100,1,1,1,1000,1000
7,577.7009739607014,0.0,0.0,0.19027092760430533,20760.851368417665,16,6,100,1,1,1,1000,1000
8,391.32207672529927,0.0,0.0,0.1848240620542264,20586.075289911918,16,6,100,1,1,1,1000,1000
9,523.4904188007905,0.0,0.0,0.11913835100396165,20531.09491622131,16,6,100,1,1,1,1000,1000
10,682.4617804757844,0.0,0.0,0.04394157011409328,22128.56201990992,16,6,100,1,1,1,1000,1000
11,406.83004503143326,0.0,0.0,0.01943732196199945,23327.709028938323,16,6,100,1,1,1,1000,1000
12,629.9762097872583,0.0,0.0,0.023790212741692823,23814.614822618667,16,6,100,1,1,1,1000,1000
13,638.5949770452578,0.0,0.0,0.02620062808203509,24414.444913439565,16,6,100,1,1,1,1000,1000
14,629.974434225053,0.0,0.0,0.02556577494701883,24390.27811434743,16,6,100,1,1,1,1000,1000
15,719.9776378709356,0.0,0.0,0.022362129064441846,23723.540233211097,16,6,100,1,1,1,1000,1000
16,701.1183490888733,0.0,0.0,0.020271287713668304,23493.08119624928,16,6,100,1,1,1,1000,1000
17,617.0091534391696,0.0,0.0,0.0829667912797032,23682.453836381574,16,6,100,1,1,1,1000,1000
18,636.7908474673698,0.05247001274201557,0.0,0.19255229755223238,25339.34402781202,16,6,100,1,1,1,1000,1000
19,707.4928767119011,0.13812111197961197,0.1319904979483296,0.23551838784361226,27455.779030405298,16,6,100,1,1,1,1000,1000
20,616.3405880546997,0.1727504399333003,0.18116086978771365,0.24789244595212492,28429.91452425933,16,6,100,1,1,1,1000,1000
21,610.2422479164904,0.19291606663905214,0.21069664289963114,0.2554487767047658,28758.2293314378,16,6,100,1,1,1,1000,1000
22,701.8095793658272,0.17742931984423882,0.19595402830516165,0.25153462144373256,28439.934904370704,16,6,100,1,1,1,1000,1000
23,-128.8648410085491,0.13519160654965712,0.19578052821526654,0.24990764206864294,26700.748216890013,16,6,100,1,1,1,1000,1000
24,557.4559471696913,0.1433022909381919,0.2048541183036241,0.2522547973240838,26686.573328716266,16,6,100,1,1,1,1000,1000
25,606.4112287093443,0.09489321885275337,0.17605540068624578,0.24429969011892813,25118.074122390946,16,6,100,1,1,1,1000,1000
26,585.9648548178502,0.07029457980796527,0.14033296112042437,0.23504799633631737,23735.622898441445,16,6,100,1,1,1,1000,1000
27,696.9900740022515,0.04861515533122751,0.121797134164986,0.23039255104184786,23005.052800964873,16,6,100,1,1,1,1000,1000
28,679.9105051814596,0.023834590271679224,0.10625025864743862,0.22657176471964183,22125.229189153895,16,6,100,1,1,1,1000,1000
29,448.9520506830425,0.012676728558919437,0.062449105165104726,0.21671614958684096,22058.202660761013,16,6,100,1,1,1,1000,1000
30,551.711835280338,0.012298934607140266,0.05622089621959745,0.2153415309412103,22180.30838153432,16,6,100,1,1,1,1000,1000
31,649.4896971872585,0.022903617644529417,0.07764385895469558,0.22052518616007533,22624.076122289476,16,6,100,1,1,1,1000,1000
32,629.834754280542,0.04402353586506025,0.08526595446197348,0.22261862538934934,23576.1947340653,16,6,100,1,1,1,1000,1000
33,422.84047240056435,0.00010406653187788883,0.0,0.1424948170975107,25593.48495919073,16,6,100,1,1,1,1000,1000
34,575.4064887085681,0.0,0.0,0.06364411919073769,27349.921436536937,16,6,100,1,1,1,1000,1000
35,82.0558930436332,0.0,0.0,0.029875298518496456,28369.79273038657,16,6,100,1,1,1,1000,1000
36,656.6744944652688,0.0,0.0,0.03035096319793019,28650.43725895123,16,6,100,1,1,1,1000,1000
37,669.5314255082876,0.0,0.0,0.03025623914896821,28990.525954411965,16,6,100,1,1,1,1000,1000
38,629.9704376220494,0.0,0.0,0.02956237795061929,28834.187872991628,16,6,100,1,1,1,1000,1000
39,666.2184364397211,0.0,0.0,0.028635780127444912,28086.78540350816,16,6,100,1,1,1,1000,1000
40,719.9629472082522,0.0,0.0,0.03705279174778545,27695.19111170509,16,6,100,1,1,1,1000,1000
41,589.7780495043088,0.0,0.0,0.078416781816857,27599.113349460757,16,6,100,1,1,1,1000,1000
42,706.4960367503746,0.1329697749557086,0.0017527947976572022,0.20523295925685142,28722.52448883118,16,6,100,1,1,1,1000,1000
43,632.3215483689852,0.29977847403100943,0.356323605524898,0.2944244364759019,31324.64720706302,16,6,100,1,1,1,1000,1000
44,592.2895335513606,0.3841722296490515,0.5260268687802493,0.34130852626987307,32278.759736412383,16,6,100,1,1,1,1000,1000
45,580.8581910797797,0.43046202791242794,0.6313149176582544,0.3725572788241454,33059.09079536749,16,6,100,1,1,1,1000,1000
46,499.9516710706667,0.3909592149551403,0.5921959643385347,0.3602114694807675,32157.949985976295,16,6,100,1,1,1,1000,1000
47,300.95647543571073,0.31701283088421073,0.4943455159319029,0.3307235131497104,30959.207041100854,16,6,100,1,1,1,1000,1000
48,658.0743366984115,0.15655773067535472,0.3114020705999465,0.2793957562265652,27453.879257946464,16,6,100,1,1,1,1000,1000
49,548.4252249250369,0.08892043906793778,0.22045230481757044,0.2552380766085837,23581.738755181137,16,6,100,1,1,1,1000,1000
50,560.5992528428574,0.04837003692722941,0.17365654107382966,0.2431915147155269,22727.379845957745,16,6,100,1,1,1,1000,1000
51,695.0590731769353,0.02445435073174751,0.14079793478601077,0.2349237650550764,21467.664986005693,16,6,100,1,1,1,1000,1000
52,615.8757220422407,0.006919231417704119,0.07343285886098187,0.21918768893940868,21312.77778502825,16,6,100,1,1,1,1000,1000
53,-47.96392610521002,0.009469039763832843,0.07808658522490149,0.2203336160988861,21401.338565958362,16,6,100,1,1,1,1000,1000
54,532.6665394740247,0.01646571669335295,0.09178630864900285,0.22364640175079367,21735.756451523954,16,6,100,1,1,1,1000,1000
55,537.4611738791616,0.022224433028914525,0.09234636519994567,0.22403645274700842,21991.904721340907,16,6,100,1,1,1,1000,1000
56,632.5497648493746,0.01924727851884811,0.03403959234945617,0.21078228158647389,22742.47794101816,16,6,100,1,1,1,1000,1000
57,438.62112661936675,0.0011020365673717336,0.0,0.15874540748986038,24361.462288067814,16,6,100,1,1,1,1000,1000
58,596.3561918741052,0.0,0.0,0.0947806829627177,25830.449399594334,16,6,100,1,1,1,1000,1000
59,377.1023892303062,0.0,0.0,0.0505405324001464,26639.433882116187,16,6,100,1,1,1,1000,1000
60,629.9706440089261,0.0,0.0,0.029355991073939006,26447.879387061814,16,6,100,1,1,1,1000,1000
61,578.6763710032556,0.0,0.0,0.025330160990021628,26473.153598030407,16,6,100,1,1,1,1000,1000
62,790.4324211730037,0.0,0.0,0.024875198456284553,26271.221262751755,16,6,100,1,1,1,1000,1000
63,719.9750312822997,0.0,0.0,0.024968717700333994,25168.851161983945,16,6,100,1,1,1,1000,1000
64,629.9622412460712,0.0,0.0,0.0377587539287989,24819.906160458537,16,6,100,1,1,1,1000,1000
65,514.8109543699131,0.0,0.0,0.0709944891520851,24462.95719957937,16,6,100,1,1,1,1000,1000
66,719.8556615924792,0.0,0.0,0.1443384075207366,24836.979022254854,16,6,100,1,1,1,1000,1000
67,583.7049844156676,0.12460714356935243,0.05648863716426206,0.21801339589689836,26604.166811774405,16,6,100,1,1,1,1000,1000
68,697.5355906543301,0.2061032286222485,0.20832786871563924,0.2550868846878941,27647.57467178816,16,6,100,1,1,1,1000,1000
