,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
3610,449.95450545481583,0.0,0.0,0.045494545184191396,24668.231793184703,16,6,100,1,1,1,1000,1000
3611,-163.9313994365795,0.0,0.0,0.049395286291932176,24951.341376653534,16,6,100,1,1,1,1000,1000
3612,359.9499601902685,0.0,0.0,0.050039809731538584,25219.154400837662,16,6,100,1,1,1,1000,1000
3613,449.9573475360599,0.0,0.0,0.04265246394010881,25149.398450352495,16,6,100,1,1,1,1000,1000
3614,449.96366178561397,0.0,0.0,0.03633821438604422,24416.338149271745,16,6,100,1,1,1,1000,1000
3615,449.9736384535141,0.0,0.0,0.026361546485849548,24106.627248029847,16,6,100,1,1,1,1000,1000
3616,629.9761455100897,0.0,0.0,0.0238544899102159,24012.629386952547,16,6,100,1,1,1,1000,1000
3617,330.353483864207,0.0,0.0,0.027530197567557372,24039.137801277735,16,6,100,1,1,1,1000,1000
3618,629.9594124264515,0.0,0.0,0.04058757354841165,24179.73685799665,16,6,100,1,1,1,1000,1000
3619,542.4737460757354,0.0,0.0,0.08812831391298749,24349.748075360712,16,6,100,1,1,1,1000,1000
3620,444.19430315339144,0.056066141162947725,0.0,0.19908273031373638,24842.95390029313,16,6,100,1,1,1,1000,1000
3621,436.3827484492035,0.13163291150827505,0.20191401633292444,0.25204638363607634,25107.063186503106,16,6,100,1,1,1,1000,1000
3622,530.5828488049989,0.09052168240102143,0.1309792661826033,0.234003688716382,24571.0766939005,16,6,100,1,1,1,1000,1000
3623,-907.5902477903732,0.21245308459690315,0.5145347628973928,0.33497556709206777,24825.6918554428,16,6,100,1,1,1,1000,1000
3624,524.829849670465,0.14499651899642685,0.3751583190529402,0.29534011083934136,24145.56728833997,16,6,100,1,1,1,1000,1000
3625,529.1775583220993,0.10256718285111899,0.29273604159189986,0.2729873511969245,23644.861477870923,16,6,100,1,1,1,1000,1000
3626,622.0273431229195,0.05461835531705517,0.1814704083302732,0.24469517532589002,22541.01033457359,16,6,100,1,1,1,1000,1000
3627,393.49960094018,0.026599466462888022,0.10952051487828854,0.22725643783744767,21671.090801231876,16,6,100,1,1,1,1000,1000
3628,266.000624805399,0.025461392752366585,0.10674570104672938,0.22659285274757485,21645.63596725541,16,6,100,1,1,1,1000,1000
3629,-1197.2835199192962,0.038235484918102025,0.13788073211028704,0.23409579236293948,21930.7301077918,16,6,100,1,1,1,1000,1000
