,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
0,-7.807661620288383,0.07380304702187479,0.18115547667931622,0.24620144142158848,23137.557993870054,16,6,100,1,1,1,1000,1000
1,803.8005719901203,0.05803638348066975,0.15608682939500482,0.23970283241766965,22882.481166985337,16,6,100,1,1,1,1000,1000
2,806.2814223054303,0.03372991548717108,0.11607103547971988,0.229515110372874,22463.371884127897,16,6,100,1,1,1,1000,1000
3,808.0994746063141,0.015984947430801144,0.08119370780225452,0.22083694280351512,22095.12537831626,16,6,100,1,1,1,1000,1000
4,809.056491016676,0.006666083921839316,0.06104725978673216,0.21585333135344978,21835.216587612194,16,6,100,1,1,1,1000,1000
5,764.4596532288434,0.004530269740821047,0.05679456957181714,0.2147666215676363,21743.917902814974,16,6,100,1,1,1,1000,1000
6,809.2018990331278,0.005234288581197566,0.05929879167236081,0.2153733170800609,21770.62086076402,16,6,100,1,1,1,1000,1000
7,808.8887044577925,0.008263931949783698,0.06752273246939879,0.21737961475968384,21863.954056643077,16,6,100,1,1,1,1000,1000
8,809.2885455268631,0.0044754226162221356,0.05052353374094323,0.21338867777371504,21791.983227123263,16,6,100,1,1,1,1000,1000
9,809.8588658050038,0.0,0.0,0.14113419499625082,21930.07566680263,16,6,100,1,1,1,1000,1000
10,809.9445265696869,0.0,0.0,0.05547343031309945,22340.283963677048,16,6,100,1,1,1,1000,1000
11,-401.58875816404395,0.0,0.0,0.022791979797216644,22670.1290728191,16,6,100,1,1,1,1000,1000
12,809.9771950033838,0.0,0.0,0.02280499661618066,22819.15700956331,16,6,100,1,1,1,1000,1000
13,809.975426598451,0.0,0.0,0.024573401549009152,22966.659062996143,16,6,100,1,1,1,1000,1000
14,809.9758626313385,0.0,0.0,0.024137368661502984,22956.232193701755,16,6,100,1,1,1,1000,1000
15,809.9782663944593,0.0,0.0,0.02173360554075383,22665.297108999745,16,6,100,1,1,1,1000,1000
16,809.9764641732625,0.0,0.0,0.0235358267375794,22561.028416055844,16,6,100,1,1,1,1000,1000
