,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
1435,206.19090809997144,0.5120403669572103,0.9266850356227363,0.46630733299141536,31951.665670997278,16,6,100,1,1,1,1000,1000
1436,244.18975894889758,0.5434715333179394,0.9785763087075798,0.48451141060090785,32548.298922863807,16,6,100,1,1,1,1000,1000
1437,242.34937461921885,0.5612834231082494,1.0227706959534206,0.49951237400280113,32676.27688411251,16,6,100,1,1,1,1000,1000
1438,191.83113622369555,0.5064692213843888,0.9506606061121105,0.4735446731108989,31410.434139631074,16,6,100,1,1,1,1000,1000
1439,-19.474167136848223,0.4182807101682917,0.8302891723000534,0.43197747935341807,29362.035931380935,16,6,100,1,1,1,1000,1000
1440,189.7498729440987,0.4093019090840665,0.8242997857816136,0.42986907350500314,29078.135290484977,16,6,100,1,1,1,1000,1000
1441,211.31957420667626,0.33018932634774567,0.7192471986589568,0.39509820903572596,27104.438561561583,16,6,100,1,1,1,1000,1000
1442,271.97328063343383,0.27034036716131127,0.6263169612576608,0.36636568917736223,25758.513377123618,16,6,100,1,1,1,1000,1000
1443,215.45599725264736,0.23633185513631605,0.5633660713995465,0.34745116232147544,25166.896683472693,16,6,100,1,1,1,1000,1000
1444,236.22566055233978,0.22528016132530315,0.53789381846039,0.3401109389302441,25049.535265847502,16,6,100,1,1,1,1000,1000
1445,-16.90874611006319,0.24305196699930587,0.5554620175743687,0.3455600066763852,25628.262407268365,16,6,100,1,1,1,1000,1000
1446,227.47535838387785,0.3329117670017676,0.6678682328236253,0.38066778907881366,28062.456053026228,16,6,100,1,1,1,1000,1000
1447,186.50237514573257,0.5211880658268273,0.9151467873838357,0.4636714842008496,32610.25295706415,16,6,100,1,1,1,1000,1000
1448,233.14473200399368,0.6525154186800176,1.0804115704412403,0.5233145575633114,35312.93799353571,16,6,100,1,1,1,1000,1000
1449,208.17823712643255,0.6122039581731159,0.8446447263665061,0.44399726275068996,36615.5401326819,16,6,100,1,1,1,1000,1000
1450,240.61835303871175,0.582968517041267,0.6907821475474252,0.394013109614145,37205.09279400343,16,6,100,1,1,1,1000,1000
1451,-552.1940483328615,0.5220631905634044,0.4988234434372892,0.33725275283952627,37299.629240468006,16,6,100,1,1,1,1000,1000
1452,280.00478903658035,0.5598175209370745,0.5829403188879715,0.36123220438866516,37299.52999120035,16,6,100,1,1,1,1000,1000
1453,111.84725754471476,0.5858531574401723,0.6572181849023486,0.38230020117034147,37273.21967730684,16,6,100,1,1,1,1000,1000
1454,194.1398506456566,0.5110846316010788,0.5299578402606018,0.34368804025420885,36159.580311369435,16,6,100,1,1,1,1000,1000
1455,197.92948916399044,0.5520381636957922,0.6862689295916136,0.3897532345926449,35772.60147416097,16,6,100,1,1,1,1000,1000
1456,200.08899165579768,0.65627716132996,0.9890888117925752,0.4883123624264627,35814.484184357156,16,6,100,1,1,1,1000,1000
1457,43.578699022287125,0.8049648795576748,1.3937825907964256,0.6381688121234728,36184.90577674822,16,6,100,1,1,1,1000,1000
1458,202.6907285870483,0.9483757414806789,1.7039472972745329,0.7677499676092586,37341.13639793202,16,6,100,1,1,1,1000,1000
1459,177.94947217915913,1.0832335882954833,1.9590270265572018,0.8634674347060134,39161.90932468079,16,6,100,1,1,1,1000,1000
1460,120.36820157297912,1.09128260130141,1.9762636998423369,0.869589317191358,39265.58966860705,16,6,100,1,1,1,1000,1000
1461,193.2295086573298,1.0402577129024748,1.901130033417602,0.8435900190051249,38275.72024460037,16,6,100,1,1,1,1000,1000
1462,195.30323966879507,0.8840710340400286,1.633699949388365,0.7359073104552949,35903.3357085306,16,6,100,1,1,1,1000,1000
1463,177.33614914373226,0.6805142416943905,1.3615349857463217,0.6225613610428554,32383.81791424745,16,6,100,1,1,1,1000,1000
1464,197.13510886189536,0.4139519220084338,0.9883913354767827,0.4813076017844819,26539.07416255022,16,6,100,1,1,1,1000,1000
1465,270.4974632346511,0.2837957165065095,0.7278661999434043,0.3950989147545304,24733.27688273809,16,6,100,1,1,1,1000,1000
1466,213.94106217537447,0.24988579781165465,0.6880131664033269,0.38234487705674336,23773.551547367482,16,6,100,1,1,1,1000,1000
1467,249.0063375731869,0.23431653203205283,0.6691663955153246,0.37639576083173976,23327.726068484593,16,6,100,1,1,1,1000,1000
1468,284.2661145703346,0.14978901015152124,0.4441305044195856,0.310853910093659,22948.264403902802,16,6,100,1,1,1,1000,1000
1469,-665.3821271680933,0.1720122481262799,0.4725106519724281,0.3190643489614108,23585.840829267127,16,6,100,1,1,1,1000,1000
1470,244.33049513099726,0.2595734504298405,0.5905848537642392,0.35427532015484353,25912.993276120935,16,6,100,1,1,1,1000,1000
1471,259.22926213226515,0.39589013962330155,0.7701648493438992,0.4115590560608181,29383.457151906972,16,6,100,1,1,1,1000,1000
1472,254.66751113355488,0.44203117642278034,0.7288719624661549,0.40049926170093647,31655.176788875822,16,6,100,1,1,1,1000,1000
1473,236.61361768870427,0.3541596363232742,0.34307141364567983,0.2899296627835904,32800.59036430187,16,6,100,1,1,1,1000,1000
1474,243.577541502426,0.23516968982303865,0.0,0.19200951954261353,33085.70560295969,16,6,100,1,1,1,1000,1000
1475,89.57012841646284,0.13520615239992295,0.0,0.12847178289613218,33182.067527185754,16,6,100,1,1,1,1000,1000
1476,233.2440714411634,0.07742522880166214,0.0,0.10202491084811177,32954.30775002753,16,6,100,1,1,1,1000,1000
1477,260.0940609832357,0.01898819359880466,0.0,0.07962560781157049,32757.24184590297,16,6,100,1,1,1,1000,1000
1478,295.80020248896454,0.0,0.0,0.0631016492190358,31593.687665896177,16,6,100,1,1,1,1000,1000
1479,299.9390296474745,0.0,0.0,0.06097035252546106,31081.25186355452,16,6,100,1,1,1,1000,1000
1480,330.06219603494753,0.0,0.0,0.07284424825558508,30607.004435530514,16,6,100,1,1,1,1000,1000
1481,158.53905900891436,0.06311305098339326,0.0,0.1197310937012355,30494.324304806873,16,6,100,1,1,1,1000,1000
1482,285.19293879784937,0.2909034749907192,0.29315347247428875,0.27558812367081564,30688.431511315004,16,6,100,1,1,1,1000,1000
1483,244.97909267823482,0.536802251311461,0.8876731818553512,0.4530090087637324,33232.337353472474,16,6,100,1,1,1,1000,1000
1484,235.22026486936574,0.6318235958799407,1.0795003001881138,0.5200496198934734,34368.141172115844,16,6,100,1,1,1,1000,1000
