,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
1779,359.19654151293236,0.005538456145628423,0.03857554101299684,0.2110373314918025,21648.05098108365,16,6,100,1,1,1,1000,1000
1780,358.16527800102966,0.015226163039311458,0.08935757249321626,0.2227481225459405,21706.888662591176,16,6,100,1,1,1,1000,1000
1781,306.90332628446816,0.0465795414016944,0.15614203571139185,0.23893223336541783,22531.581787301606,16,6,100,1,1,1,1000,1000
1782,342.07639989871217,0.17274181965925017,0.3579092817058039,0.29150885365701007,25455.14317122937,16,6,100,1,1,1,1000,1000
1783,325.5030901854137,0.3353242224884203,0.6021554308429491,0.3623321349013158,29151.31229498482,16,6,100,1,1,1,1000,1000
1784,324.3019085510176,0.3499819885736001,0.39462885970520106,0.30526373191716927,32212.80551990437,16,6,100,1,1,1,1000,1000
1785,343.35977651046494,0.16496827826307037,0.0,0.14339566322801325,33619.12508511276,16,6,100,1,1,1,1000,1000
1786,359.9404047581849,0.0,0.0,0.059595241815106066,34316.497589706116,16,6,100,1,1,1,1000,1000
1787,-30.249363355247453,0.0,0.0,0.048459628036319875,34188.212272290155,16,6,100,1,1,1,1000,1000
1788,359.95395561537214,0.0,0.0,0.0460443846278396,33788.88727995785,16,6,100,1,1,1,1000,1000
1789,359.95295749408587,0.0,0.0,0.04704250591414783,33356.767436368566,16,6,100,1,1,1,1000,1000
1790,359.9552310558718,0.0,0.0,0.04472602878395846,32120.210074548737,16,6,100,1,1,1,1000,1000
1791,359.9592644150272,0.0,0.0,0.04067121195645017,31437.306177671653,16,6,100,1,1,1,1000,1000
1792,359.9617437812026,0.0,0.0,0.03817038810891993,30904.87270318281,16,6,100,1,1,1,1000,1000
1793,-58.02379652278427,0.0,0.0,0.050316121048668574,30736.075859581655,16,6,100,1,1,1,1000,1000
1794,352.46180272023963,0.07407732998144434,0.0,0.1304213662717377,30580.78283248073,16,6,100,1,1,1,1000,1000
1795,320.61080472888267,0.3862529700963533,0.44437751606916065,0.3194778300686056,33032.67751641955,16,6,100,1,1,1,1000,1000
1796,303.48270676023054,0.553139367946161,0.7815553039652084,0.4218011411881551,35302.27221399936,16,6,100,1,1,1,1000,1000
1797,306.926426647768,0.5190091378901373,0.758794377112467,0.4138651861058256,34382.08895330401,16,6,100,1,1,1,1000,1000
1798,319.5150428370935,0.3955923192673476,0.5709044035017847,0.3548208326699087,31896.43487886944,16,6,100,1,1,1,1000,1000
1799,-97.17533521019448,0.25465521615347,0.3660305525108907,0.2954114958852023,28751.02593296791,16,6,100,1,1,1,1000,1000
1800,343.16048351412945,0.16347229369469463,0.23264296857841812,0.2596441478226637,26608.752293201003,16,6,100,1,1,1,1000,1000
1801,349.33873886425584,0.10259453447209832,0.16073136284144326,0.2410763256928505,24911.137948984906,16,6,100,1,1,1,1000,1000
1802,351.0345292277833,0.08546152871171908,0.17515214070225027,0.24416576034254348,23991.918243368174,16,6,100,1,1,1,1000,1000
1803,351.2984868648964,0.08251395703948716,0.20003365106702703,0.2500837800878216,23553.046267328853,16,6,100,1,1,1,1000,1000
1804,350.7532262558496,0.08769396335882718,0.22188556203313525,0.255491846234585,23504.818510561614,16,6,100,1,1,1,1000,1000
1805,304.3969963352894,0.11136327435076843,0.26642997170350996,0.2669460498245821,23972.626885618985,16,6,100,1,1,1,1000,1000
1806,337.2384085874606,0.22005233307205185,0.4416173626452884,0.3147407426889658,26406.19510436825,16,6,100,1,1,1,1000,1000
1807,322.1529965852422,0.3680817904851358,0.6590272483509486,0.37979711789328247,29769.59322151335,16,6,100,1,1,1,1000,1000
1808,318.3471301780412,0.4074370459112272,0.5577725989178348,0.3513926319182425,32509.890111761124,16,6,100,1,1,1,1000,1000
1809,324.4768086498666,0.3499468663393519,0.2580321961058088,0.2704725200924383,33838.08078062385,16,6,100,1,1,1,1000,1000
1810,334.1302839721573,0.25676506297496926,0.0,0.19320973034576655,34184.355841537974,16,6,100,1,1,1,1000,1000
1811,-64.18514327059438,0.1959640095762314,0.0,0.15689405628601333,33977.94162304042,16,6,100,1,1,1,1000,1000
