,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
0,-18.171384810398866,0.17503371483825947,0.3729422448840407,0.29507108168887947,24332.979484895375,16,6,100,1,1,1,1000,1000
1,226.5103014909565,0.14096243889311344,0.32632394263767467,0.28252183615210885,24404.302571004242,16,6,100,1,1,1,1000,1000
2,310.2344349558487,0.07907315422164563,0.18771508443743684,0.24667017292527557,23885.889082495774,16,6,100,1,1,1,1000,1000
3,328.2595340078375,0.010032305479936832,0.054105468329508286,0.2144157386261955,22792.281138824328,16,6,100,1,1,1,1000,1000
4,378.30946342373727,0.0,0.0,0.18992527102590204,20802.956273015145,16,6,100,1,1,1,1000,1000
5,-311.6763713685584,0.0,0.0,0.17875520812256054,20337.308340466163,16,6,100,1,1,1,1000,1000
6,273.1590930620272,0.0,0.0,0.17725308741742163,20009.855288433417,16,6,100,1,1,1,1000,1000
7,64.647719483486,0.0,0.0,0.18256523121278978,20286.61650911325,16,6,100,1,1,1,1000,1000
8,311.7481118462655,0.0,0.0,0.17758309620889845,20158.895127473996,16,6,100,1,1,1,1000,1000
9,294.5651113880972,0.0,0.0,0.11709095107518651,20449.95537965983,16,6,100,1,1,1,1000,1000
10,309.4250880625517,0.0,0.0,0.04947553608111719,20941.818699483938,16,6,100,1,1,1,1000,1000
11,-275.67186487586235,0.0,0.0,0.022916250041983385,22004.006734488594,16,6,100,1,1,1,1000,1000
12,388.5799802774463,0.0,0.0,0.0230108266796738,23577.502730968077,16,6,100,1,1,1,1000,1000
13,252.8677484119037,0.0,0.0,0.024521676292097193,23972.17089495141,16,6,100,1,1,1,1000,1000
14,342.55661858005453,0.0,0.0,0.024450889397382623,24644.4106123683,16,6,100,1,1,1,1000,1000
15,291.28601900065,0.0,0.0,0.022479381918316575,24141.34278569433,16,6,100,1,1,1,1000,1000
16,555.8337912177274,0.0,0.0,0.026432552414235512,23650.201063273915,16,6,100,1,1,1,1000,1000
17,324.6998155046526,0.0,0.0,0.10537312550428674,23597.324421316323,16,6,100,1,1,1,1000,1000
18,214.25673237600054,0.16009918984179528,0.241538714144274,0.26126297438170437,25407.95595616902,16,6,100,1,1,1,1000,1000
19,364.1194454303664,0.2935856835932241,0.5573505212713301,0.34716494776793005,27935.650136204058,16,6,100,1,1,1,1000,1000
20,245.23986139353346,0.35809873702782313,0.683302441352931,0.385654860402573,28925.06281840191,16,6,100,1,1,1,1000,1000
21,276.9670883294893,0.392702693961681,0.7509157789029781,0.4067460266896412,29474.17009219455,16,6,100,1,1,1,1000,1000
22,230.52167720074854,0.38319579863578623,0.7516481841091962,0.4070947515636348,28990.95996831852,16,6,100,1,1,1,1000,1000
23,-49.05774409225083,0.28731338120571615,0.6085394311869246,0.36201101781588346,26845.09967885992,16,6,100,1,1,1,1000,1000
24,238.80630766048608,0.3018883058235411,0.634917982813429,0.36994377434638726,27021.983379832185,16,6,100,1,1,1,1000,1000
25,341.6142940098741,0.22791729898035806,0.501681395820659,0.33036995261710117,26085.670593607858,16,6,100,1,1,1,1000,1000
26,448.464693324733,0.1488925165837005,0.32957383754097846,0.2825504008525597,24224.387329805842,16,6,100,1,1,1,1000,1000
27,391.50197437597166,0.06766805472169724,0.2144909347136185,0.2527197414370034,22635.036585010923,16,6,100,1,1,1,1000,1000
28,247.87568117088682,0.022208009485550906,0.09749523870443212,0.22478103418763365,22158.900121303705,16,6,100,1,1,1,1000,1000
29,-287.2338189689301,0.019391782262061175,0.08778119192618916,0.22250017505675612,22137.573606417274,16,6,100,1,1,1,1000,1000
30,438.1192875028657,0.025739941384697818,0.10174438976990388,0.22579649391904713,22269.200788186827,16,6,100,1,1,1,1000,1000
31,365.72547578902106,0.054008032103851855,0.15115787230936134,0.23795161705388904,23005.074579826665,16,6,100,1,1,1,1000,1000
32,322.5979105486356,0.07541186685063683,0.17174829350321702,0.24313434645475168,23665.313095812384,16,6,100,1,1,1,1000,1000
33,353.5291614661289,0.031588625936320947,0.0,0.171173556816122,25038.68020843385,16,6,100,1,1,1,1000,1000
34,291.10715739240237,0.0,0.0,0.0993741322558308,26549.55632913938,16,6,100,1,1,1,1000,1000
35,-693.5207779337758,0.0,0.0,0.045663234479309645,27379.030446923993,16,6,100,1,1,1,1000,1000
36,408.98504815456124,0.0,0.0,0.03770746830251564,28743.54930229629,16,6,100,1,1,1,1000,1000
37,419.0976118483083,0.0,0.0,0.04110580305886639,29401.166076791917,16,6,100,1,1,1,1000,1000
38,263.3332206108197,0.0,0.0,0.046100487507925475,29234.01972891481,16,6,100,1,1,1,1000,1000
39,323.18376300561965,0.0,0.0,0.045468828791944735,28430.00012836603,16,6,100,1,1,1,1000,1000
40,316.9118294125917,0.0,0.0,0.06178289591049155,27355.895995037863,16,6,100,1,1,1,1000,1000
41,144.94408039623823,0.0022251744384055305,0.0,0.12035036312027328,27189.88464965846,16,6,100,1,1,1,1000,1000
42,379.6438306368365,0.2573776069281798,0.35436492221005184,0.2915658352326386,28826.667621495173,16,6,100,1,1,1,1000,1000
43,239.3273913669055,0.5132121729646122,0.9259564858148073,0.4648459187811178,31886.25258179304,16,6,100,1,1,1,1000,1000
44,143.5918782089625,0.5834239838796462,1.0944593636810438,0.5240632642453504,32715.996983567962,16,6,100,1,1,1,1000,1000
45,431.38368662351127,0.6653513886264292,1.2325502527993395,0.5746336299429085,33611.72547990886,16,6,100,1,1,1,1000,1000
46,82.0271236702988,0.5983563651763201,1.1368981677897299,0.5385424995345875,32417.59380541413,16,6,100,1,1,1,1000,1000
47,25.941465164393605,0.46639998151098994,0.9352822461658681,0.46625493188731026,29802.1184675342,16,6,100,1,1,1,1000,1000
48,240.29861653736626,0.2865315907563313,0.6691995509017983,0.3790248360988005,25803.13068935719,16,6,100,1,1,1,1000,1000
49,251.83139063516683,0.1754756323411617,0.46080278535562585,0.3178714047485959,23824.746644991217,16,6,100,1,1,1,1000,1000
50,374.2014839810839,0.10090304244760862,0.3072338625658088,0.2764280458667321,22573.64349667751,16,6,100,1,1,1,1000,1000
51,356.061389578695,0.020136870048860667,0.12054237079979459,0.23086849145043034,21426.115476883973,16,6,100,1,1,1,1000,1000
52,204.19865390225195,0.009553486232375064,0.08246561007451177,0.22170800045288422,21311.33757976179,16,6,100,1,1,1,1000,1000
53,123.86769499984962,0.002888064458701156,0.036678910906906594,0.2110574501722393,21354.85196063952,16,6,100,1,1,1,1000,1000
54,349.62091871138136,0.002724687924016145,0.023178101881297267,0.20779829356668722,21625.59228696099,16,6,100,1,1,1,1000,1000
55,218.91389162398272,0.00906798965143929,0.04008704044993465,0.21178983334456342,22089.51375153906,16,6,100,1,1,1,1000,1000
56,530.4134949108079,0.012380063741231906,0.008211278082262225,0.20465396835874092,22715.776125720782,16,6,100,1,1,1,1000,1000
57,327.6744107743842,0.01475549934886633,0.0,0.17483787471347675,24593.41443814454,16,6,100,1,1,1,1000,1000
58,248.81896319462862,0.0,0.0,0.12569603846462793,25784.79043271376,16,6,100,1,1,1,1000,1000
59,-115.43780072912205,0.0,0.0,0.07552666778919044,26013.7093959973,16,6,100,1,1,1,1000,1000
60,521.4457656566774,0.0,0.0,0.04321559027085435,26645.97730581663,16,6,100,1,1,1,1000,1000
61,441.21825829318846,0.0,0.0,0.03374919124756347,26726.607856907296,16,6,100,1,1,1,1000,1000
62,282.9179168244285,0.0,0.0,0.03153080740741373,26536.019734157137,16,6,100,1,1,1,1000,1000
63,329.7299942028943,0.0,0.0,0.03327045317257879,25844.773860799327,16,6,100,1,1,1,1000,1000
64,203.24711774500676,0.0,0.0,0.05029226628472989,25457.88319501294,16,6,100,1,1,1,1000,1000
65,-32.704880859946826,0.0,0.0,0.08654472436545078,24506.875570903136,16,6,100,1,1,1,1000,1000
66,87.93540674600486,0.018936848422038577,0.0,0.1709084117912893,24820.06604430362,16,6,100,1,1,1,1000,1000
67,368.07727249272926,0.1793709580589733,0.2544924441991108,0.2654820229823903,26588.507232411288,16,6,100,1,1,1,1000,1000
68,507.6373646102657,0.309589230352211,0.4904567007342945,0.329392395417093,29484.891808175224,16,6,100,1,1,1,1000,1000
69,324.32674050363255,0.36542666389215295,0.6392307808613329,0.3725135256316265,29758.263505560804,16,6,100,1,1,1,1000,1000
70,186.12082379613508,0.3509250856366637,0.6353939731239575,0.3710889212859894,29108.267927839886,16,6,100,1,1,1,1000,1000
71,-160.18919421916038,0.2653413201238213,0.5401923683467019,0.34186515635690684,26870.651204946425,16,6,100,1,1,1,1000,1000
72,258.53133776140146,0.11100138047463382,0.1343234898491548,0.23420070128599385,25341.53274170763,16,6,100,1,1,1,1000,1000
73,356.40305288250994,0.03392697513129539,0.0020499600114023053,0.20219964434911933,23731.915452956833,16,6,100,1,1,1,1000,1000
74,181.28750121516205,0.0022932763916578836,0.0,0.18510786747393854,22719.819729633407,16,6,100,1,1,1,1000,1000
75,359.827389115913,0.0,0.0,0.17261088408702202,22418.613316279043,16,6,100,1,1,1,1000,1000
76,222.18939636243272,0.0,0.0,0.16068841921400395,22083.417271254966,16,6,100,1,1,1,1000,1000
77,213.41247678785507,0.0,0.0,0.18401328027368674,22101.878748792504,16,6,100,1,1,1,1000,1000
78,419.8785168480402,0.056134562702888635,0.0944581726282567,0.22506448998753542,23922.08646763686,16,6,100,1,1,1,1000,1000
79,480.0115108131844,0.20785721642106836,0.4151811349910389,0.3076288291513269,26335.194115155282,16,6,100,1,1,1,1000,1000
80,211.76648694556886,0.24063108447188108,0.3700922456108245,0.29634603015029853,28136.452568116256,16,6,100,1,1,1,1000,1000
81,436.580076042714,0.13242233796451497,0.0,0.17769016083453482,29715.84133117253,16,6,100,1,1,1,1000,1000
82,312.1342314774562,0.0,0.0,0.0494275992344826,30222.541335430487,16,6,100,1,1,1,1000,1000
83,60.79598862717853,0.0,0.0,0.04137185281073722,30419.18111133497,16,6,100,1,1,1,1000,1000
84,286.53432247286054,0.0,0.0,0.045398501107984233,30402.190760772104,16,6,100,1,1,1,1000,1000
85,446.4883536690361,0.0,0.0,0.0516825324409603,30394.764047963963,16,6,100,1,1,1,1000,1000
86,266.1760378979643,0.0,0.0,0.05466450224323222,29517.52442512153,16,6,100,1,1,1,1000,1000
87,390.48197910968526,0.0,0.0,0.05280329998273476,29166.661533577157,16,6,100,1,1,1,1000,1000
88,342.69355903122465,0.0,0.0,0.04500975158173333,28409.082629364366,16,6,100,1,1,1,1000,1000
89,-10.052915614923165,0.0,0.0,0.03717492017445305,27921.374373335184,16,6,100,1,1,1,1000,1000
90,238.9072521037517,0.0,0.0,0.032724588448024665,27635.70789534232,16,6,100,1,1,1,1000,1000
91,295.6437793502059,0.0,0.0,0.06560175330977051,27479.785952396123,16,6,100,1,1,1,1000,1000
92,345.42483955939645,0.14373111726694643,0.0,0.202048713908936,28576.147076547928,16,6,100,1,1,1,1000,1000
93,168.53176587113936,0.32213345204509014,0.4503496240653331,0.3179584515924589,30249.733838415377,16,6,100,1,1,1,1000,1000
94,271.46808817688424,0.24967146672339846,0.3684956396217005,0.29482030766302125,28279.612710908073,16,6,100,1,1,1,1000,1000
95,268.3815541976709,0.16461187637102592,0.23449558548028462,0.2590869196134266,26342.997347386015,16,6,100,1,1,1,1000,1000
96,250.7131189780384,0.08679752286870301,0.07397860995433177,0.22048561631736227,25112.68960461651,16,6,100,1,1,1,1000,1000
97,177.2892368713346,0.025124138836510324,0.0,0.19834924501439366,23494.905952532397,16,6,100,1,1,1,1000,1000
98,326.52387345720757,0.0,0.0,0.16907726834787398,22089.710275658745,16,6,100,1,1,1,1000,1000
99,311.4645827530931,0.0,0.0,0.15100591191543913,21800.409544527636,16,6,100,1,1,1,1000,1000
100,417.0418868884492,0.0,0.0,0.14727250486132784,21554.594746960436,16,6,100,1,1,1,1000,1000
101,-97.09987834245396,0.0,0.0,0.14768195956858707,20753.707056847776,16,6,100,1,1,1,1000,1000
102,376.33043038658366,0.0,0.0,0.16494047828453515,20605.645824984418,16,6,100,1,1,1,1000,1000
103,363.30572100942055,0.0,0.0,0.17136601145344416,20007.43330390124,16,6,100,1,1,1,1000,1000
104,475.201554654689,0.0,0.0,0.14467680588229692,20730.470005476964,16,6,100,1,1,1,1000,1000
105,209.3155979010619,0.0,0.0,0.09516726998912425,22211.905782780243,16,6,100,1,1,1,1000,1000
106,275.2867729992536,0.0,0.0,0.045952048811580964,22829.24972934897,16,6,100,1,1,1,1000,1000
107,-3.0101734734714682,0.0,0.0,0.02702426168703426,24041.872920603433,16,6,100,1,1,1,1000,1000
108,330.25139565053297,0.0,0.0,0.023441366526379945,23935.949496888396,16,6,100,1,1,1,1000,1000
109,343.4270294713483,0.0,0.0,0.023612160731772885,23523.929593375837,16,6,100,1,1,1,1000,1000
110,49.884442705799174,0.0,0.0,0.024611335109637998,23136.20688037397,16,6,100,1,1,1,1000,1000
111,353.8206167468059,0.0,0.0,0.02472207460520729,21798.053999980377,16,6,100,1,1,1,1000,1000
112,104.63411395038945,0.0,0.0,0.021969633442340753,21332.491889622503,16,6,100,1,1,1,1000,1000
113,101.53918787065592,0.0,0.0,0.018244102155436467,21416.682854373397,16,6,100,1,1,1,1000,1000
114,189.3486989287794,0.0,0.0,0.02212397771471588,21686.707951370678,16,6,100,1,1,1,1000,1000
115,257.6729470345906,0.0,0.0,0.054101362473605114,21790.116216051098,16,6,100,1,1,1,1000,1000
116,359.868667683751,0.0,0.0,0.13133231624898872,22820.38852323587,16,6,100,1,1,1,1000,1000
117,288.69798636269024,0.06206943353977146,0.0,0.20170537702157587,25459.161287510775,16,6,100,1,1,1,1000,1000
118,261.2289670359932,0.08477908623589692,0.07281458889313867,0.22030975152397256,25295.399906840077,16,6,100,1,1,1,1000,1000
119,43.93718857612974,0.05086099193938898,0.04439280678975237,0.21306435889570888,24067.324678002595,16,6,100,1,1,1,1000,1000
120,315.33583117424513,0.010065134709860035,0.0,0.18404686096389733,23690.77678314939,16,6,100,1,1,1,1000,1000
