,reward,v_violations,i_violations,losses,demand,T,tau,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6
0,-14.743231339461532,0.1419360399159605,0.2783977433487006,0.27122960451678363,24237.202795384495,16,6,100,1,1,1,1000,1000
1,448.23876980243807,0.1071235940794818,0.23173745232881132,0.25876656177226093,23627.718691201528,16,6,100,1,1,1,1000,1000
2,533.2079931920991,0.04099023257317114,0.127994282624813,0.23241156257563977,22596.286152403274,16,6,100,1,1,1,1000,1000
3,449.47447990663994,0.0026698875813786493,0.04597641869525205,0.21255491652694525,21697.737557845343,16,6,100,1,1,1,1000,1000
4,449.79787725515706,0.0,0.0009930383146166833,0.20112970652831794,21067.812780520737,16,6,100,1,1,1,1000,1000
5,453.7013583126013,0.0,0.0,0.19662564325931803,20840.765452124004,16,6,100,1,1,1,1000,1000
6,449.80205191688106,0.0,0.0,0.19794808311892517,20905.922636121646,16,6,100,1,1,1,1000,1000
7,449.7935292285668,0.0,0.003970679682661853,0.2025000917505433,21133.662507808636,16,6,100,1,1,1,1000,1000
8,449.8033367070974,0.0,0.0,0.19666329290261428,20958.04838331976,16,6,100,1,1,1,1000,1000
9,449.86930861758583,0.0,0.0,0.13069138241418082,21291.545378983494,16,6,100,1,1,1,1000,1000
10,493.6537357960484,0.0,0.0,0.05305322067519878,22274.243414510136,16,6,100,1,1,1,1000,1000
11,-81.4061557171658,0.0,0.0,0.024089678296632305,23099.81751428451,16,6,100,1,1,1,1000,1000
12,452.23556967622454,0.0,0.0,0.022893229659250156,23456.418199676325,16,6,100,1,1,1,1000,1000
13,533.2425795450216,0.0,0.0,0.024432097434418938,23819.3330317194,16,6,100,1,1,1,1000,1000
14,478.8529444382541,0.0,0.0,0.02410405417752069,23794.428469690083,16,6,100,1,1,1,1000,1000
15,539.9781165655814,0.0,0.0,0.021883434418503853,23097.45961784995,16,6,100,1,1,1,1000,1000
16,522.2791475189001,0.0,0.0,0.024624453756142285,22838.14697072708,16,6,100,1,1,1,1000,1000
17,-332.8400239938895,0.0,0.0,0.09893524497469447,23137.350808228104,16,6,100,1,1,1,1000,1000
18,439.17284439975265,0.12062711814532778,0.1281855830338698,0.23464019883552914,24877.959049222412,16,6,100,1,1,1,1000,1000
19,481.13575910841706,0.22264734634745875,0.3568496960916924,0.29354557594311875,25843.386172959115,16,6,100,1,1,1,1000,1000
20,490.1060426567766,0.28304787276093546,0.47317181274142084,0.32634638366092206,26493.306300071632,16,6,100,1,1,1,1000,1000
21,418.05127370062934,0.3108602305622076,0.5219963133642274,0.340706929785636,26838.949647563877,16,6,100,1,1,1,1000,1000
22,420.2196206629082,0.2895583078902303,0.4926599608021749,0.3318885872665764,26507.444893988137,16,6,100,1,1,1,1000,1000
23,-2458.667182425719,0.1989155527328017,0.3628302200561596,0.2943585418199044,25118.179445416685,16,6,100,1,1,1,1000,1000
24,428.3968623867496,0.20927038217893557,0.3775888033387655,0.29851059201811186,25284.236120358706,16,6,100,1,1,1,1000,1000
25,505.4640295686347,0.12910133875456042,0.2645671671140984,0.2674335581066642,23973.54808692064,16,6,100,1,1,1,1000,1000
